Epoch [22/60], Train Loss: 0.0044, Train Acc: 0.9996, Val Loss: 0.0067, Val Acc: 0.9980, LR: 0.000010
Epoch [23/60], Train Loss: 0.0051, Train Acc: 0.9991, Val Loss: 0.0058, Val Acc: 0.9985, LR: 0.000010
Epoch [24/60], Train Loss: 0.0037, Train Acc: 0.9995, Val Loss: 0.0083, Val Acc: 0.9981, LR: 0.000010
Epoch [25/60], Train Loss: 0.0040, Train Acc: 0.9994, Val Loss: 0.0061, Val Acc: 0.9979, LR: 0.000010
Epoch [26/60], Train Loss: 0.0032, Train Acc: 0.9996, Val Loss: 0.0075, Val Acc: 0.9979, LR: 0.000010
Epoch [27/60], Train Loss: 0.0031, Train Acc: 0.9996, Val Loss: 0.0063, Val Acc: 0.9984, LR: 0.000005
Epoch [28/60], Train Loss: 0.0042, Train Acc: 0.9992, Val Loss: 0.0056, Val Acc: 0.9983, LR: 0.000005
Epoch [29/60], Train Loss: 0.0025, Train Acc: 0.9998, Val Loss: 0.0060, Val Acc: 0.9984, LR: 0.000005
Epoch [30/60], Train Loss: 0.0023, Train Acc: 0.9998, Val Loss: 0.0066, Val Acc: 0.9984, LR: 0.000005
Epoch [31/60], Train Loss: 0.0026, Train Acc: 0.9997, Val Loss: 0.0059, Val Acc: 0.9987, LR: 0.000005
Epoch [32/60], Train Loss: 0.0026, Train Acc: 0.9995, Val Loss: 0.0062, Val Acc: 0.9988, LR: 0.000003
Epoch [33/60], Train Loss: 0.0022, Train Acc: 0.9998, Val Loss: 0.0056, Val Acc: 0.9989, LR: 0.000003
Epoch [34/60], Train Loss: 0.0023, Train Acc: 0.9997, Val Loss: 0.0058, Val Acc: 0.9986, LR: 0.000003
Epoch [35/60], Train Loss: 0.0030, Train Acc: 0.9995, Val Loss: 0.0061, Val Acc: 0.9986, LR: 0.000003
Epoch [36/60], Train Loss: 0.0026, Train Acc: 0.9996, Val Loss: 0.0055, Val Acc: 0.9987, LR: 0.000003
Epoch [37/60], Train Loss: 0.0031, Train Acc: 0.9995, Val Loss: 0.0066, Val Acc: 0.9982, LR: 0.000003
Epoch [38/60], Train Loss: 0.0020, Train Acc: 0.9998, Val Loss: 0.0061, Val Acc: 0.9987, LR: 0.000003
Epoch [39/60], Train Loss: 0.0020, Train Acc: 0.9998, Val Loss: 0.0062, Val Acc: 0.9986, LR: 0.000003
Epoch [40/60], Train Loss: 0.0020, Train Acc: 0.9996, Val Loss: 0.0064, Val Acc: 0.9986, LR: 0.000001
Epoch [41/60], Train Loss: 0.0028, Train Acc: 0.9995, Val Loss: 0.0062, Val Acc: 0.9985, LR: 0.000001
Epoch [42/60], Train Loss: 0.0024, Train Acc: 0.9996, Val Loss: 0.0055, Val Acc: 0.9989, LR: 0.000001
Epoch [43/60], Train Loss: 0.0019, Train Acc: 0.9998, Val Loss: 0.0063, Val Acc: 0.9985, LR: 0.000001
Epoch [44/60], Train Loss: 0.0020, Train Acc: 0.9998, Val Loss: 0.0062, Val Acc: 0.9986, LR: 0.000001
Epoch [45/60], Train Loss: 0.0017, Train Acc: 0.9998, Val Loss: 0.0057, Val Acc: 0.9986, LR: 0.000001
Epoch [46/60], Train Loss: 0.0021, Train Acc: 0.9997, Val Loss: 0.0059, Val Acc: 0.9986, LR: 0.000001
Epoch [47/60], Train Loss: 0.0016, Train Acc: 0.9998, Val Loss: 0.0058, Val Acc: 0.9989, LR: 0.000001
Epoch [48/60], Train Loss: 0.0020, Train Acc: 0.9997, Val Loss: 0.0061, Val Acc: 0.9986, LR: 0.000000
Epoch [49/60], Train Loss: 0.0016, Train Acc: 0.9999, Val Loss: 0.0057, Val Acc: 0.9990, LR: 0.000000
Epoch [50/60], Train Loss: 0.0016, Train Acc: 0.9997, Val Loss: 0.0056, Val Acc: 0.9987, LR: 0.000000
Epoch [51/60], Train Loss: 0.0019, Train Acc: 0.9998, Val Loss: 0.0059, Val Acc: 0.9989, LR: 0.000000
Epoch [52/60], Train Loss: 0.0017, Train Acc: 0.9998, Val Loss: 0.0056, Val Acc: 0.9989, LR: 0.000000
Epoch [53/60], Train Loss: 0.0014, Train Acc: 0.9999, Val Loss: 0.0056, Val Acc: 0.9986, LR: 0.000000
Epoch [54/60], Train Loss: 0.0020, Train Acc: 0.9998, Val Loss: 0.0057, Val Acc: 0.9988, LR: 0.000000
Epoch [55/60], Train Loss: 0.0014, Train Acc: 1.0000, Val Loss: 0.0055, Val Acc: 0.9989, LR: 0.000000
Epoch [56/60], Train Loss: 0.0014, Train Acc: 0.9998, Val Loss: 0.0057, Val Acc: 0.9989, LR: 0.000000
Epoch [57/60], Train Loss: 0.0018, Train Acc: 0.9998, Val Loss: 0.0056, Val Acc: 0.9987, LR: 0.000000
Epoch [58/60], Train Loss: 0.0015, Train Acc: 0.9999, Val Loss: 0.0054, Val Acc: 0.9986, LR: 0.000000
Epoch [59/60], Train Loss: 0.0014, Train Acc: 0.9998, Val Loss: 0.0055, Val Acc: 0.9987, LR: 0.000000
Epoch [60/60], Train Loss: 0.0020, Train Acc: 0.9997, Val Loss: 0.0053, Val Acc: 0.9991, LR: 0.000000
Epoch [1/60], Train Loss: 0.4440, Train Acc: 0.8206, Val Loss: 0.2709, Val Acc: 0.9394, LR: 0.000010
Epoch [1/100], Train Loss: 0.4831, Train Acc: 0.7902, Val Loss: 0.3016, Val Acc: 0.9378, LR: 0.000010
Epoch [2/100], Train Loss: 0.2570, Train Acc: 0.9399, Val Loss: 0.2053, Val Acc: 0.9503, LR: 0.000010
Epoch [3/100], Train Loss: 0.1889, Train Acc: 0.9533, Val Loss: 0.1549, Val Acc: 0.9637, LR: 0.000010
Epoch [4/100], Train Loss: 0.1450, Train Acc: 0.9645, Val Loss: 0.1192, Val Acc: 0.9696, LR: 0.000010
Epoch [5/100], Train Loss: 0.1141, Train Acc: 0.9722, Val Loss: 0.0944, Val Acc: 0.9775, LR: 0.000010
Epoch [6/100], Train Loss: 0.0918, Train Acc: 0.9778, Val Loss: 0.0775, Val Acc: 0.9815, LR: 0.000010
Epoch [7/100], Train Loss: 0.0749, Train Acc: 0.9833, Val Loss: 0.0630, Val Acc: 0.9842, LR: 0.000010
Epoch [8/100], Train Loss: 0.0618, Train Acc: 0.9858, Val Loss: 0.0527, Val Acc: 0.9864, LR: 0.000010
Epoch [9/100], Train Loss: 0.0511, Train Acc: 0.9897, Val Loss: 0.0455, Val Acc: 0.9880, LR: 0.000010
Epoch [10/100], Train Loss: 0.0422, Train Acc: 0.9919, Val Loss: 0.0379, Val Acc: 0.9907, LR: 0.000010
Epoch [11/100], Train Loss: 0.0357, Train Acc: 0.9934, Val Loss: 0.0341, Val Acc: 0.9927, LR: 0.000010
Epoch [12/100], Train Loss: 0.0300, Train Acc: 0.9950, Val Loss: 0.0296, Val Acc: 0.9934, LR: 0.000010
Epoch [13/100], Train Loss: 0.0245, Train Acc: 0.9964, Val Loss: 0.0249, Val Acc: 0.9940, LR: 0.000010
Epoch [14/100], Train Loss: 0.0214, Train Acc: 0.9970, Val Loss: 0.0218, Val Acc: 0.9951, LR: 0.000010
Epoch [15/100], Train Loss: 0.0177, Train Acc: 0.9979, Val Loss: 0.0210, Val Acc: 0.9949, LR: 0.000010
Epoch [16/100], Train Loss: 0.0156, Train Acc: 0.9982, Val Loss: 0.0167, Val Acc: 0.9962, LR: 0.000010
Epoch [17/100], Train Loss: 0.0142, Train Acc: 0.9984, Val Loss: 0.0174, Val Acc: 0.9959, LR: 0.000010
Epoch [18/100], Train Loss: 0.0124, Train Acc: 0.9986, Val Loss: 0.0151, Val Acc: 0.9961, LR: 0.000010
Epoch [19/100], Train Loss: 0.0104, Train Acc: 0.9990, Val Loss: 0.0136, Val Acc: 0.9970, LR: 0.000010
Epoch [20/100], Train Loss: 0.0097, Train Acc: 0.9989, Val Loss: 0.0153, Val Acc: 0.9957, LR: 0.000010
Epoch [21/100], Train Loss: 0.0084, Train Acc: 0.9993, Val Loss: 0.0109, Val Acc: 0.9971, LR: 0.000010
Epoch [22/100], Train Loss: 0.0069, Train Acc: 0.9996, Val Loss: 0.0088, Val Acc: 0.9975, LR: 0.000010
Epoch [23/100], Train Loss: 0.0065, Train Acc: 0.9994, Val Loss: 0.0095, Val Acc: 0.9974, LR: 0.000010
Epoch [24/100], Train Loss: 0.0063, Train Acc: 0.9994, Val Loss: 0.0086, Val Acc: 0.9976, LR: 0.000010
Epoch [25/100], Train Loss: 0.0058, Train Acc: 0.9994, Val Loss: 0.0078, Val Acc: 0.9980, LR: 0.000010
Epoch [26/100], Train Loss: 0.0049, Train Acc: 0.9996, Val Loss: 0.0071, Val Acc: 0.9978, LR: 0.000010
Epoch [27/100], Train Loss: 0.0053, Train Acc: 0.9994, Val Loss: 0.0074, Val Acc: 0.9979, LR: 0.000010
Epoch [28/100], Train Loss: 0.0046, Train Acc: 0.9995, Val Loss: 0.0072, Val Acc: 0.9978, LR: 0.000010
Epoch [29/100], Train Loss: 0.0039, Train Acc: 0.9997, Val Loss: 0.0073, Val Acc: 0.9980, LR: 0.000010
Epoch [30/100], Train Loss: 0.0035, Train Acc: 0.9995, Val Loss: 0.0072, Val Acc: 0.9976, LR: 0.000005
Epoch [31/100], Train Loss: 0.0034, Train Acc: 0.9996, Val Loss: 0.0062, Val Acc: 0.9978, LR: 0.000005
Epoch [32/100], Train Loss: 0.0030, Train Acc: 0.9997, Val Loss: 0.0050, Val Acc: 0.9985, LR: 0.000005
Epoch [33/100], Train Loss: 0.0030, Train Acc: 0.9997, Val Loss: 0.0048, Val Acc: 0.9983, LR: 0.000005
Epoch [34/100], Train Loss: 0.0028, Train Acc: 0.9996, Val Loss: 0.0048, Val Acc: 0.9985, LR: 0.000005
Epoch [35/100], Train Loss: 0.0025, Train Acc: 0.9998, Val Loss: 0.0064, Val Acc: 0.9977, LR: 0.000005
Epoch [36/100], Train Loss: 0.0023, Train Acc: 0.9998, Val Loss: 0.0059, Val Acc: 0.9979, LR: 0.000005
Epoch [37/100], Train Loss: 0.0024, Train Acc: 0.9997, Val Loss: 0.0045, Val Acc: 0.9985, LR: 0.000005
Epoch [38/100], Train Loss: 0.0027, Train Acc: 0.9997, Val Loss: 0.0052, Val Acc: 0.9978, LR: 0.000005
Epoch [39/100], Train Loss: 0.0026, Train Acc: 0.9996, Val Loss: 0.0050, Val Acc: 0.9981, LR: 0.000005
Epoch [40/100], Train Loss: 0.0023, Train Acc: 0.9997, Val Loss: 0.0048, Val Acc: 0.9983, LR: 0.000005
Epoch [41/100], Train Loss: 0.0022, Train Acc: 0.9996, Val Loss: 0.0045, Val Acc: 0.9983, LR: 0.000005
Epoch [42/100], Train Loss: 0.0024, Train Acc: 0.9997, Val Loss: 0.0049, Val Acc: 0.9982, LR: 0.000005
Epoch [43/100], Train Loss: 0.0023, Train Acc: 0.9996, Val Loss: 0.0046, Val Acc: 0.9985, LR: 0.000005
Epoch [44/100], Train Loss: 0.0022, Train Acc: 0.9996, Val Loss: 0.0049, Val Acc: 0.9984, LR: 0.000005
Epoch [45/100], Train Loss: 0.0022, Train Acc: 0.9998, Val Loss: 0.0048, Val Acc: 0.9987, LR: 0.000003
Epoch [46/100], Train Loss: 0.0020, Train Acc: 0.9996, Val Loss: 0.0045, Val Acc: 0.9985, LR: 0.000003
Epoch [47/100], Train Loss: 0.0017, Train Acc: 0.9998, Val Loss: 0.0043, Val Acc: 0.9985, LR: 0.000003
Epoch [48/100], Train Loss: 0.0019, Train Acc: 0.9997, Val Loss: 0.0044, Val Acc: 0.9986, LR: 0.000003
Epoch [49/100], Train Loss: 0.0020, Train Acc: 0.9997, Val Loss: 0.0043, Val Acc: 0.9985, LR: 0.000003
Epoch [50/100], Train Loss: 0.0020, Train Acc: 0.9995, Val Loss: 0.0043, Val Acc: 0.9986, LR: 0.000003
